Ledger Type,Cost Center Type,Fund ID,Fund Name,Department ID,Department Name,Division ID,Division Name,Object,Object Description,Revenue Category Code,Category code description,Fiscal Year,July,August,September,October,November,December,January,February,March,April,May,June
BA,IS,01,General Fund,130,FINANCE,225,PARKING OPERATIONS,511713,MEDICARE-MISC EMPLOYEES,804,Salaries and Wages,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,130,FINANCE,225,PARKING OPERATIONS,,DCAP,804,Salaries and Wages,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,130,FINANCE,225,PARKING OPERATIONS,522620,RENT,804, Supplies and Expenses,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,407220,NEIGHBOR NOTIFICATION FEE,612,Charges for Service,2014,-21320,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,555850,PROGRAM SUPPLIES,810, Supplies and Expenses,2014,6409,0,0,0,0,0,0,0,0,0,0,0
BA,IS,04,Special Revenue Source Fund,700,NON-DEPARTMENTAL,695,INTERFUND TRANSACTIONS,570100,PEG TRANSFER TO FUND 01,, Supplies and Expenses,2014,262757,0,0,0,0,0,0,0,0,0,0,0
BA,IS,11,Beach Recreation Fund,400,COMMUNITY & CULTURAL SERVICES,522,BEACH ADMINISTRATION,400772,JONATHAN CLUB LEASE,618,Rentals,2014,-125000,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,130,FINANCE,225,PARKING OPERATIONS,407180,VALET LICENSING FEES,608,Licenses and Permits,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,653,TRANSIT MAINTENANCE,511743,MEDICAL - MISC EMPL,840,Salaries and Wages,2014,319895,0,0,0,0,0,0,0,0,0,0,0
BA,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,653,TRANSIT MAINTENANCE,511749,VISION,840,Salaries and Wages,2014,2501,0,0,0,0,0,0,0,0,0,0,0
BA,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,653,TRANSIT MAINTENANCE,511773,RETIREMENT - MISC EMPL,840,Salaries and Wages,2014,183523,0,0,0,0,0,0,0,0,0,0,0
BA,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,655,TRANSIT OPERATIONS,511773,RETIREMENT - MISC EMPL,840,Salaries and Wages,2014,3022866,0,0,0,0,0,0,0,0,0,0,0
BA,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,654,TRANSIT OPERATIONS,511774,RETIREMENT - AS NEEDED,840,Salaries and Wages,2014,74,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,560,CULTURAL AFFAIRS,400320,MILES PLAYHOUSE PROD FEES,612,Charges for Service,2014,-24000,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,620,HOUSING & ECONOMIC DEVELOPMENT,263,ADMINISTRATION & REDEVELOPMENT,401151,REBATES-MALL ASSESS DISTR,622,Other,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,410,LIBRARY,614,INFORMATION MANAGEMENT,544360,ELECTRONIC RESOURCES,812, Supplies and Expenses,2014,242545,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,130,FINANCE,221,ADMINISTRATION,511713,MEDICARE-MISC EMPLOYEES,804,Salaries and Wages,2014,28146,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,300,POLICE,307,CRIMINAL INVESTIGATION DIV,511711,MEDICARE-POLICE,806,Salaries and Wages,2014,84615,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,310,FIRE,312,FIRE - ADMINISTRATION,511713,MEDICARE-MISC EMPLOYEES,806,Salaries and Wages,2014,13150,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,501,ADMINISTRATION & PLANNING SVCS,511713,MEDICARE-MISC EMPLOYEES,810,Salaries and Wages,2014,14364,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511713,MEDICARE-MISC EMPLOYEES,810,Salaries and Wages,2014,4139,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,321,BUILDING AND SAFETY,511713,MEDICARE-MISC EMPLOYEES,816,Salaries and Wages,2014,45151,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,410,LIBRARY,614,INFORMATION MANAGEMENT,511713,MEDICARE-MISC EMPLOYEES,812,Salaries and Wages,2014,13205,0,0,0,0,0,0,0,0,0,0,0
BA,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,511713,MEDICARE-MISC EMPLOYEES,808,Salaries and Wages,2014,6100,0,0,0,0,0,0,0,0,0,0,0
BA,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,642,TRANSIT FINANCE AND GRANTS,511713,MEDICARE-MISC EMPLOYEES,840,Salaries and Wages,2014,9441,0,0,0,0,0,0,0,0,0,0,0
BA,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,653,TRANSIT MAINTENANCE,511713,MEDICARE-MISC EMPLOYEES,840,Salaries and Wages,2014,14288,0,0,0,0,0,0,0,0,0,0,0
BA,IS,20,Miscellaneous Grants Fund,400,COMMUNITY & CULTURAL SERVICES,522,BEACH ADMINISTRATION,578920,PROP A-MAINT (NOT LOCAL RETRN),810, Supplies and Expenses,2014,28260,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511773,RETIREMENT - MISC. EMPL,810,Salaries and Wages,2014,88793,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,522540,ADVERTISING,810, Supplies and Expenses,2014,4196,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,561406,DIRECT SERVICES,, Supplies and Expenses,2014,26337,0,0,0,0,0,0,0,0,0,0,0
BA,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,642,TRANSIT FINANCE AND GRANTS,405830,MEASURE R - OPERATING,658,Sales Tax,2014,-7861048,0,0,0,0,0,0,0,0,0,0,0
BA,IS,31,Wastewater Fund,500,PUBLIC WORKS,661,WASTE WATER,404580,BAYSAVER FEES,662,Other,2014,-80000,0,0,0,0,0,0,0,0,0,0,0
BA,IS,34,Stormwater Management Fund,500,PUBLIC WORKS,661,WASTE WATER,404580,BAYSAVER FEES,662,Other,2014,-18600,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511743,MEDICAL - MISC. EMPL,810,Salaries and Wages,2014,89336,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511773,RETIREMENT - MISC. EMPL,810,Salaries and Wages,2014,68954,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,533020,GENERAL LIABILITY / AUTO,810, Supplies and Expenses,2014,15987,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511490,OVERTIME,810,Salaries and Wages,2014,40341,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511774,RETIREMENT - AS NEEDED,810,Salaries and Wages,2014,28732,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511748,DENTAL,810,Salaries and Wages,2014,1666,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511773,RETIREMENT - MISC. EMPL,810,Salaries and Wages,2014,25264,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,,EAP,810,Salaries and Wages,2014,209,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,,DISABILITY INSURANCE,810,Salaries and Wages,2014,1030,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,522310,OFFICE SUPPLIES / EXPENSES,810, Supplies and Expenses,2014,7880,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,544110,PRINTED FORMS,810, Supplies and Expenses,2014,450,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511773,RETIREMENT - MISC. EMPL,810,Salaries and Wages,2014,24477,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,,DCAP,810,Salaries and Wages,2014,204,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,544170,UNIFORM / PROTECTIVE CLOTHING,810, Supplies and Expenses,2014,350,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511500,TEMPORARY EMPLOYEES,810,Salaries and Wages,2014,197638,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511749,VISION,810,Salaries and Wages,2014,278,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,522720,MILEAGE,810, Supplies and Expenses,2014,10465,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,544170,UNIFORM / PROTECTIVE CLOTHING,810, Supplies and Expenses,2014,700,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511500,TEMPORARY EMPLOYEES,810,Salaries and Wages,2014,58102,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,110,CITY MANAGER,226,OFF SUSTAINABILITY & ENVIRON,544170,UNIFORM / PROTECTIVE CLOTHING,804, Supplies and Expenses,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,110,CITY MANAGER,226,OFF SUSTAINABILITY & ENVIRON,555130,TOXIC CHEMICAL,804, Supplies and Expenses,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,04,Special Revenue Source Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,406900,DIVCA REV FOR PEG FACILITIES,622,Other,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,251,EMPLOYMENT & ORGANIZATIONAL DE,522825,FOOD PURCHASES,804, Supplies and Expenses,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,251,EMPLOYMENT & ORGANIZATIONAL DE,522825,FOOD PURCHASES,804, Supplies and Expenses,2014,17151,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,310,FIRE,313,FIRE SUPPRESSION AND RESCUE,522825,FOOD PURCHASES,806, Supplies and Expenses,2014,1046,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,500,PUBLIC WORKS,403,ARCHITECTURE SERVICES,,DISABILITY INSURANCE,808,Salaries and Wages,2014,13126,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,500,PUBLIC WORKS,403,ARCHITECTURE SERVICES,522310,OFFICE SUPPLIES / EXPENSES,808, Supplies and Expenses,2014,15142,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,500,PUBLIC WORKS,403,ARCHITECTURE SERVICES,533580,COMPUTER EQUIP/SOFTWARE MAINT,808, Supplies and Expenses,2014,8405,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511746,MED TRUST - MISC. EMPL,810,Salaries and Wages,2014,5214,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,,LIFE INSURANCE & AD & D,810,Salaries and Wages,2014,1480,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,544230,COMMUNITY SERVICES SU,810, Supplies and Expenses,2014,55708,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511748,DENTAL,810,Salaries and Wages,2014,11212,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511000,PERMANENT EMPLOYEES,810,Salaries and Wages,2014,161129,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511748,DENTAL,810,Salaries and Wages,2014,2566,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,,DISABILITY INSURANCE,810,Salaries and Wages,2014,1377,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511743,MEDICAL - MISC. EMPL,810,Salaries and Wages,2014,7175,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511748,DENTAL,810,Salaries and Wages,2014,1217,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,,DISABILITY INSURANCE,810,Salaries and Wages,2014,433,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,522720,MILEAGE,810, Supplies and Expenses,2014,50,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511000,PERMANENT EMPLOYEES,810,Salaries and Wages,2014,140187,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,544,COMMUNITY RECREATION,511748,DENTAL,810,Salaries and Wages,2014,2434,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511748,DENTAL,810,Salaries and Wages,2014,3651,0,0,0,0,0,0,0,0,0,0,0
BA,IS,20,Miscellaneous Grants Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,403820,SUMMER FOOD SERVICE PROGRAM,610,Intergovernmental,2014,-22045,0,0,0,0,0,0,0,0,0,0,0
BA,IS,37,Cemetery Fund,500,PUBLIC WORKS,641,CEMETERY,522540,ADVERTISING,808, Supplies and Expenses,2014,50000,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),,UNEMPLOYMENT,804,Salaries and Wages,2014,2278,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),,DCAP,804,Salaries and Wages,2014,288,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,244,SYSTEMS & NETWORKS,511748,DENTAL,804,Salaries and Wages,2014,11851,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,244,SYSTEMS & NETWORKS,511773,RETIREMENT - MISC. EMPL,804,Salaries and Wages,2014,247961,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,244,SYSTEMS & NETWORKS,,DCAP,804,Salaries and Wages,2014,792,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,244,SYSTEMS & NETWORKS,,DISABILITY INSURANCE,804,Salaries and Wages,2014,10114,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,245,SOFTWARE SYSTEMS,,UNEMPLOYMENT,804,Salaries and Wages,2014,6369,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,246,SUPPORT SERVICES,,UNEMPLOYMENT,804,Salaries and Wages,2014,3470,0,0,0,0,0,0,0,0,0,0,0
BA,IS,55,Info Tech Rplcmnt & Svcs Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),400750,INT DEP / INVESTMENT,659,Investment Income,2014,-118000,0,0,0,0,0,0,0,0,0,0,0
BA,IS,55,Info Tech Rplcmnt & Svcs Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),402660,FUTURE REPLACEMENT,650,Charges for Service,2014,-1625313,0,0,0,0,0,0,0,0,0,0,0
BA,IS,30,Pier Fund,620,HOUSING & ECONOMIC DEVELOPMENT,626,PIER DIVISION,402030,CAROUSEL OPERATION,650,Charges for Service,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,251,EMPLOYMENT & ORGANIZATIONAL DE,511748,DENTAL,804,Salaries and Wages,2014,10317,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,250,ADMINISTRATIVE SERVICES,511749,VISION,804,Salaries and Wages,2014,538,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,250,ADMINISTRATIVE SERVICES,,UNEMPLOYMENT,804,Salaries and Wages,2014,2017,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,250,ADMINISTRATIVE SERVICES,,EAP,804,Salaries and Wages,2014,409,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,250,ADMINISTRATIVE SERVICES,522310,OFFICE SUPPLIES / EXPENSE,804, Supplies and Expenses,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,250,ADMINISTRATIVE SERVICES,522720,MILEAGE,804, Supplies and Expenses,2014,250,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,250,ADMINISTRATIVE SERVICES,522900,MEMBERSHIPS AND DUES,804, Supplies and Expenses,2014,3000,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,150,HUMAN RESOURCES,250,ADMINISTRATIVE SERVICES,555110,LEGAL EXPENSE,804, Supplies and Expenses,2014,1850,0,0,0,0,0,0,0,0,0,0,0
BA,IS,33,Airport Fund,500,PUBLIC WORKS,431,AIRPORT,522910,VEHICLES - FUELS / LUBRICATION,, Supplies and Expenses,2014,2614,0,0,0,0,0,0,0,0,0,0,0
BA,IS,33,Airport Fund,500,PUBLIC WORKS,431,AIRPORT,533020,GENERAL LIABILITY / AUTO,, Supplies and Expenses,2014,130,0,0,0,0,0,0,0,0,0,0,0
BA,IS,33,Airport Fund,500,PUBLIC WORKS,431,AIRPORT,533070,AIRPORT SECURITY GUARDS TRANS,, Supplies and Expenses,2014,653202,0,0,0,0,0,0,0,0,0,0,0
BA,IS,33,Airport Fund,500,PUBLIC WORKS,431,AIRPORT,533170,AUDIO EQUIPMENT MAINTENANCE,, Supplies and Expenses,2014,18505,0,0,0,0,0,0,0,0,0,0,0
BA,IS,33,Airport Fund,500,PUBLIC WORKS,431,AIRPORT,544340,INDIRECT COST ALLOCATION,, Supplies and Expenses,2014,446052,0,0,0,0,0,0,0,0,0,0,0
BA,IS,33,Airport Fund,500,PUBLIC WORKS,431,AIRPORT,566210,AIRPORT FIELD MAINTENANCE,, Supplies and Expenses,2014,3764,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,110,CITY MANAGER,226,OFF SUSTAINABILITY & ENVIRON,511743,MEDICAL - MISC. EMPL,804,Salaries and Wages,2014,330285,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,110,CITY MANAGER,226,OFF SUSTAINABILITY & ENVIRON,511773,RETIREMENT - MISC. EMPL,804,Salaries and Wages,2014,269473,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,110,CITY MANAGER,226,OFF SUSTAINABILITY & ENVIRON,522310,OFFICE SUPPLIES / EXPENSE,804, Supplies and Expenses,2014,34257,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,110,CITY MANAGER,226,OFF SUSTAINABILITY & ENVIRON,544390,OTHER COSTS,804, Supplies and Expenses,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,,MEDICAL-POLICE RETIREE,806,Salaries and Wages,2014,101353,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,110,CITY MANAGER,202,CITY MANAGER - ADMINISTRATION,,MEDICAL-RETIREE,804,Salaries and Wages,2014,32780,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,416,TRANS ENGINEERING & MGMT,522825,FOOD PURCHASES,816, Supplies and Expenses,2014,4200,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,522825,FOOD PURCHASES,806, Supplies and Expenses,2014,10250,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,501,ADMINISTRATION & PLANNING SVCS,522825,FOOD PURCHASES,810, Supplies and Expenses,2014,600,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,130,FINANCE,224,BUSINESS & REVENUE OPERATIONS,408000,INTERFUND SERVICES-FIN,612,Charges for Service,2014,-708013,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,300,POLICE,304,ADMINISTRATIVE SERVICES DIV,,MEDICAL-RETIREE,806,Salaries and Wages,2014,8951,0,0,0,0,0,0,0,0,0,0,0
BA,IS,41,Big Blue Bus Fund,600,BIG BLUE BUS,642,TRANSIT FINANCE AND GRANTS,404081,INTEREST - PROP 1B-SECURITY,659,Investment Income,2014,-10858,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,110,CITY MANAGER,226,OFF SUSTAINABILITY & ENVIRON,407930,GARDENSOFT WEBSITE PARTNR FUND,612,Charges for Service,2014,-7500,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,210,PLANNING & COMM. DEVELOPMENT,321,BUILDING AND SAFETY,407940,GREEN BUILDING,612,Charges for Service,2014,-187425,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,500,PUBLIC WORKS,403,ARCHITECTURE SERVICES,511748,DENTAL,808,Salaries and Wages,2014,16719,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,500,PUBLIC WORKS,403,ARCHITECTURE SERVICES,,EAP,808,Salaries and Wages,2014,1566,0,0,0,0,0,0,0,0,0,0,0
BA,IS,19,CDBG Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,400940,CDBG CURRENT ALLOCATION,610,Intergovernmental,2014,-995441,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511749,VISION,810,Salaries and Wages,2014,278,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511773,RETIREMENT - MISC. EMPL,810,Salaries and Wages,2014,41328,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,522820,CONFERENCES/MEETINGS/TRAVEL,810, Supplies and Expenses,2014,3282,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,511773,RETIREMENT - MISC. EMPL,810,Salaries and Wages,2014,57330,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,,EAP,810,Salaries and Wages,2014,313,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,522820,CONFERENCES/MEETINGS/TRAVEL,810, Supplies and Expenses,2014,2005,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,400,COMMUNITY & CULTURAL SERVICES,262,HUMAN SERVICES,522900,MEMBERSHIPS AND DUES,810, Supplies and Expenses,2014,540,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,700,NON-DEPARTMENTAL,695,INTERFUND TRANSACTIONS,577960,ARTS TRANSFER,908, Supplies and Expenses,2014,-100000,0,0,0,0,0,0,0,0,0,0,0
BA,IS,11,Beach Recreation Fund,400,COMMUNITY & CULTURAL SERVICES,522,BEACH ADMINISTRATION,578470,GROUNDSKEEPING TRANSFER,810, Supplies and Expenses,2014,78409,0,0,0,0,0,0,0,0,0,0,0
BA,IS,25,Water Fund,500,PUBLIC WORKS,671,WATER,406000,ESTIMATED FEE INCREASES,650,Charges for Service,2014,0,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),511748,DENTAL,804,Salaries and Wages,2014,4868,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),,LIFE INSURANCE & AD & D,804,Salaries and Wages,2014,1911,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),,DISABILITY INSURANCE,804,Salaries and Wages,2014,3580,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,243,ADMINISTRATION (INFO SYS),522320,METERED POSTAGE,804, Supplies and Expenses,2014,105,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,245,SOFTWARE SYSTEMS,511713,MEDICARE-MISC EMPLOYEES,804,Salaries and Wages,2014,19631,0,0,0,0,0,0,0,0,0,0,0
BA,IS,01,General Fund,160,INFORMATION SYSTEMS,245,SOFTWARE SYSTEMS,522310,OFFICE SUPPLIES / EXPENSE,804, Supplies and Expenses,2014,8020,0,0,0,0,0,0,0,0,0,0,0
